Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_49_236.jpg;0.08275732;0;0;3.183611;60.84666;89.95537;359.4272;340.6491;0.493787
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_49_303.jpg;0;0;0;3.168823;61.02648;89.89156;359.4661;340.7157;0.5306392
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_49_370.jpg;0;0;0;3.157502;61.26554;89.80717;359.5273;340.7274;0.5465296
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_49_437.jpg;0;0;0;3.146298;61.44418;89.74432;359.5738;340.7248;0.5365729
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_49_503.jpg;0;0;0;3.132159;61.62203;89.6819;359.6059;340.7242;0.5198402
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_49_574.jpg;0;0;0;3.121639;61.85792;89.59919;359.6276;340.7241;0.4844655
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_49_640.jpg;0;0;0;3.10734;62.0341;89.53723;359.6455;340.7181;0.4327339
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_49_707.jpg;0;0;0;3.096895;62.26783;89.45535;359.6483;340.7169;0.3645235
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_49_774.jpg;0;0;0;3.086496;62.44224;89.39429;359.6373;340.7169;0.3106022
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_49_838.jpg;0;0;0;3.07612;62.61597;89.33337;359.6223;340.7142;0.2487696
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_49_905.jpg;0;0;0;3.061998;62.84668;89.25259;359.6013;340.7111;0.1606212
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_49_968.jpg;0;0;0;3.05167;63.01892;89.19236;359.5769;340.7109;0.09909263
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_50_035.jpg;0;0;0;3.041362;63.19049;89.13239;359.5468;340.7111;0.04137816
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_50_101.jpg;0;0;0;3.027643;63.36141;89.07266;359.5125;340.7113;359.9882
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_50_168.jpg;0;0;0;3.016762;63.58899;88.99356;359.4968;340.7227;359.9587
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_50_235.jpg;0;0;0;3.006484;63.759;88.93439;359.4875;340.7291;359.9442
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_50_301.jpg;0;0;0;2.992299;63.92853;88.87533;359.4867;340.7342;359.9398
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_50_368.jpg;0;0;0;2.982144;64.15349;88.79677;359.4777;340.7355;359.9331
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_50_435.jpg;0;0;0;2.971758;64.32187;88.73824;359.4871;340.7435;359.9517
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_50_507.jpg;0;0;0;2.958049;64.54518;88.66026;359.4893;340.7454;359.9674
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_50_573.jpg;0;0;0;2.948022;64.71191;88.60201;359.4846;340.7455;359.9782
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_50_639.jpg;0;0;0;2.938028;64.87826;88.54412;359.489;340.7515;0.003526092
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_50_705.jpg;0;0;0;2.924245;65.09908;88.46703;359.494;340.7542;0.03376875
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_50_771.jpg;0;0;0;2.91433;65.26398;88.4092;359.4997;340.7498;0.04192901
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_50_838.jpg;0;0;0;2.90394;65.42844;88.35162;359.5113;340.7457;0.04134575
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_50_904.jpg;0;0;0;2.890807;65.59225;88.29436;359.5161;340.7448;0.04230397
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_50_971.jpg;0;0;0;2.88102;65.80974;88.21819;359.5207;340.7404;0.03308032
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_51_038.jpg;-1.425265;0;0;2.870815;65.97208;88.16078;359.5294;340.6634;0.004590055
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_51_104.jpg;-4.403164;0;0;2.857267;66.13302;88.10168;359.5302;340.3121;359.9311
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_51_168.jpg;-7.337964;0;0;2.845164;66.34502;88.01828;359.5513;339.2613;359.7539
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_51_239.jpg;-7.37697;0;0;2.832321;66.50191;87.95216;359.5864;338.1902;359.5734
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_51_305.jpg;-4.272919;0;0;2.817932;66.70975;87.86236;359.6573;337.0772;359.3621
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_51_370.jpg;-1.332641;0;0;2.80811;66.86488;87.79498;359.7109;336.6334;359.2455
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_51_437.jpg;0;0;0;2.798547;67.01984;87.72835;359.7673;336.5051;359.1866
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_51_503.jpg;0;0;0;2.785399;67.17418;87.66186;359.8204;336.481;359.1601
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_51_570.jpg;0;0;0;2.7759;67.3787;87.57343;359.8709;336.4782;359.1578
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_51_640.jpg;0;0;0;2.766536;67.53118;87.50739;359.8914;336.4789;359.1783
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_51_707.jpg;0;0;0;2.754197;67.73337;87.41978;359.8985;336.481;359.2345
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_51_768.jpg;0;0;0;2.745042;67.88418;87.35442;359.8898;336.4829;359.2945
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_51_841.jpg;0;0;0;2.735856;68.03426;87.2893;359.8697;336.4846;359.3654
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_51_902.jpg;0;0;0;2.72364;68.18364;87.2244;359.8381;336.4847;359.4424
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_51_973.jpg;0;0;0;2.714448;68.3819;87.13827;359.7883;336.4867;359.5585
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_52_039.jpg;0;0;0;2.702329;68.52981;87.07391;359.7411;336.4865;359.6454
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_52_107.jpg;0;0;0;2.693178;68.72628;86.98849;359.6792;336.4893;359.769
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_52_174.jpg;0;0;0;2.683975;68.87296;86.92461;359.6303;336.4895;359.8571
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_52_235.jpg;0;0;0;2.671859;69.0191;86.86091;359.5796;336.4893;359.9398
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_52_305.jpg;0;0;0;2.662774;69.21324;86.77604;359.522;336.4835;0.02745649
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_52_372.jpg;0;0.2070991;0;2.654013;69.35889;86.71239;359.5048;336.4782;0.07431033
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_52_438.jpg;0;0.4059587;0;2.655864;69.50542;86.64822;359.5297;336.4709;0.1027632
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_52_505.jpg;0;0.416471;0;2.672437;69.70308;86.56197;359.6292;336.468;0.1347875
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_52_571.jpg;0;0.2196673;0;2.683213;69.85227;86.49691;359.7274;336.4676;0.1538635
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_52_637.jpg;0;0.01779006;0;2.684323;70.00122;86.43196;359.8174;336.4675;0.1681169
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_52_704.jpg;0;0;0;2.673895;70.14937;86.36736;359.8854;336.4675;0.1776894
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_52_771.jpg;0;0;0;2.665051;70.34557;86.28182;359.94;336.4676;0.1835956
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_52_839.jpg;0;0;0;2.656241;70.49175;86.2181;359.9561;336.4677;0.1832913
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_52_906.jpg;0;0;0;2.644531;70.68546;86.13367;359.948;336.4678;0.1772828
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_52_973.jpg;0;0;0;2.635766;70.82988;86.07073;359.923;336.468;0.1691158
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_53_040.jpg;0;0;0;2.624002;70.97366;86.008;359.8905;336.4661;0.1525837
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_53_106.jpg;0;0.1984091;0;2.617732;71.165;85.92455;359.85;336.4634;0.1227414
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_53_172.jpg;0;0.3952646;0;2.619466;71.30915;85.86168;359.8445;336.4612;0.09555488
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_53_238.jpg;0;0.595069;0;2.630836;71.45471;85.79829;359.8749;336.4609;0.07077939
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_53_305.jpg;0;0.7952695;0;2.660649;71.65215;85.71231;359.9938;336.4608;0.03929793
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_53_368.jpg;0;0.9889578;0;2.691741;71.80347;85.64642;0.1520969;336.4608;0.01724509
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_53_437.jpg;0;1;0;2.731288;71.9577;85.57929;0.3535774;336.4612;-0.001293825
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_53_503.jpg;0;1;0;2.785678;72.11459;85.51118;0.577064;336.466;-0.001020044
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_53_569.jpg;0;1;0;2.826567;72.32755;85.41838;0.8977705;336.4643;-0.0009817199
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_53_640.jpg;0;1;0;2.867676;72.48991;85.34735;1.143166;336.4568;-0.001056862
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_53_703.jpg;0;1;0;2.922555;72.65424;85.27524;1.374866;336.444;-0.00151028
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_53_770.jpg;0;0.8056988;0;2.956948;72.87198;85.17941;1.393968;336.414;-0.002233172
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_53_836.jpg;0;0.6047299;0;3.000221;73.03596;85.10706;1.318911;336.3965;-0.000750399
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_53_903.jpg;0;0.4055007;0;3.025287;73.20081;85.03421;1.241175;336.3774;-0.0006669536
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_53_970.jpg;0;0.2062169;0;3.033377;73.42075;84.93694;1.110312;336.3525;-0.0005404334
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_54_039.jpg;0;0.005722478;0;3.033176;73.58498;84.86427;0.9791798;336.3351;-0.0003640809
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_54_103.jpg;0;0;0;3.021172;73.74821;84.79202;0.8178092;336.3189;-7.919557E-05
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_54_170.jpg;0;0;0;3.011564;73.96451;84.69631;0.5715618;336.3002;0.002472865
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_54_236.jpg;0;0;0;3.00187;74.12595;84.62499;0.3748112;336.2908;0.01199428
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_54_303.jpg;0;0;0;2.98878;74.28686;84.55405;0.1762759;336.2857;0.02846248
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_54_370.jpg;0;0;0;2.978872;74.50082;84.45972;359.928;336.2795;0.04707973
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_54_434.jpg;0;0;0;2.968627;74.66106;84.38885;359.773;336.268;0.03549924
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_54_505.jpg;0;0;0;2.954644;74.87447;84.29448;359.6066;336.2518;-0.003790805
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_54_571.jpg;0;0;0;2.944183;75.03445;84.22424;359.509;336.2516;359.9796
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_54_639.jpg;0;0;0;2.933553;75.19418;84.15414;359.4301;336.2555;359.975
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_54_706.jpg;0;0;0;2.919763;75.40692;84.06098;359.3615;336.2668;-0.005035629
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_54_773.jpg;0;0;0;2.909415;75.5659;83.99112;359.3201;336.2691;0.00644495
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_54_840.jpg;0;0;0;2.899435;75.72457;83.92101;359.3053;336.2614;-0.004217818
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_54_904.jpg;0;0;0;2.885239;75.88297;83.85129;359.3022;336.2585;359.9883
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_54_971.jpg;0;0;0;2.87535;76.09338;83.75876;359.3003;336.2578;359.9815
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_55_037.jpg;0;0;0;2.865506;76.25097;83.68978;359.3185;336.2658;-0.002128074
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_55_104.jpg;0;0;0;2.851667;76.408;83.6208;359.3423;336.269;0.01276321
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_55_171.jpg;0;0;0;2.841933;76.61645;83.52914;359.3697;336.2696;0.02821138
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_55_237.jpg;0;0;0;2.832247;76.77209;83.46069;359.3866;336.2697;0.03781885
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_55_303.jpg;0;0;0;2.818792;76.92738;83.39206;359.4234;336.2611;0.02183607
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_55_370.jpg;0;0;0;2.809188;77.13356;83.30135;359.4604;336.2594;0.01180861
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_55_439.jpg;0;0;0;2.799656;77.28748;83.23367;359.4807;336.2592;0.005220053
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_55_500.jpg;0;0;0;2.787012;77.44077;83.16625;359.4948;336.2592;-0.0008462026
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_55_573.jpg;0;0;0;2.777569;77.64451;83.07689;359.5173;336.2648;0.006156567
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_55_639.jpg;0;0;0;2.767696;77.79664;83.01004;359.5344;336.2668;0.01411272
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_55_706.jpg;0;0;0;2.755212;77.99848;82.92128;359.5461;336.2673;0.02192849
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_55_775.jpg;0;0;0;2.745893;78.14925;82.85477;359.5592;336.2621;0.01334597
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_55_838.jpg;0;0;0;2.736199;78.2995;82.78864;359.5693;336.2603;0.005633611
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_55_905.jpg;0;0;0;2.723871;78.4989;82.70096;359.5717;336.2599;-0.002635646
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_55_972.jpg;0;0;0;2.714663;78.6479;82.63557;359.5731;336.2626;-0.001675697
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_56_038.jpg;0;0;0;2.705104;78.7964;82.57035;359.5773;336.2654;0.004716801
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_56_105.jpg;0;0;0;2.692897;78.99343;82.48371;359.5729;336.266;0.01013744
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_56_172.jpg;0;0;0;2.683625;79.14067;82.41875;359.579;336.2604;-0.002658482
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_56_235.jpg;0;0;0;2.674335;79.28736;82.35423;359.5779;336.2594;359.9902
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_56_301.jpg;0;0;0;2.662279;79.43361;82.29005;359.5767;336.2622;359.9912
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_56_368.jpg;0;0;0;2.652896;79.62785;82.20473;359.5791;336.2654;0.0003084073
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_56_437.jpg;0;0;0;2.643917;79.77283;82.14098;359.574;336.2658;0.005085923
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_56_501.jpg;0;0;0;2.631828;79.91731;82.07725;359.5747;336.2612;-0.002650053
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_56_567.jpg;0;0;0;2.622707;80.10922;81.99282;359.573;336.2593;359.9882
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_56_639.jpg;0;0;0;2.613828;80.25265;81.92989;359.5716;336.2623;359.9902
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_56_702.jpg;0;0;0;2.60166;80.39562;81.86711;359.5743;336.2652;-0.002043737
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_56_773.jpg;0;0;0;2.59285;80.5853;81.78369;359.5694;336.2658;0.005070118
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_56_839.jpg;0;0;0;2.58407;80.72701;81.72118;359.5711;336.2612;-0.002356214
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_56_906.jpg;0;0;0;2.572032;80.91525;81.63837;359.571;336.2594;359.9891
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_56_972.jpg;0;0;0;2.56332;81.05592;81.57666;359.5709;336.2623;359.9912
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_57_039.jpg;0;0;0;2.554283;81.19615;81.51508;359.575;336.265;-0.0009979288
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_57_106.jpg;0;0;0;2.542741;81.38221;81.43326;359.5722;336.2656;0.006203038
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_57_172.jpg;0;0;0;2.534129;81.52121;81.37195;359.5752;336.2612;-0.000594723
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_57_239.jpg;0;0;0;2.525182;81.65976;81.31099;359.5773;336.2597;359.993
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_57_306.jpg;0;0;0;2.513783;81.84367;81.23013;359.5724;336.2594;359.9866
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_57_372.jpg;0;0;0;2.505114;81.98129;81.16983;359.5792;336.2649;-0.001612782
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_57_439.jpg;0;0;0;2.496426;82.11826;81.10961;359.5795;336.2657;0.004259645
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_57_506.jpg;0;0;0;2.485158;82.30008;81.02951;359.5786;336.2626;0.003250231
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_57_572.jpg;0;0;0;2.476401;82.43597;80.96967;359.5824;336.26;-0.003907905
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_57_636.jpg;0;0;0;2.467999;82.57134;80.91014;359.5811;336.2596;359.9911
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_57_703.jpg;0;0;0;2.456711;82.70641;80.85093;359.5851;336.2636;-0.002372819
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_57_770.jpg;0;0;0;2.448196;82.88564;80.77214;359.588;336.2652;0.005410076
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_57_837.jpg;0;0;0;2.439904;83.01944;80.7133;359.5845;336.2653;0.01003976
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_57_903.jpg;1.435363;0;0;2.428569;83.15295;80.65464;359.591;336.29;0.004938139
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_57_972.jpg;4.431212;0;0;2.419723;83.33152;80.58002;359.5962;336.7853;0.07266667
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_58_039.jpg;7.491931;0;0;2.409638;83.46631;80.52764;359.6101;337.5683;0.1836436
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_58_105.jpg;4.502989;0;0;2.396476;83.64627;80.46014;359.6458;338.5842;0.3367167
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_58_172.jpg;1.504159;0;0;2.388359;83.78066;80.40945;359.6761;338.9931;0.4126675
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_10_58_239.jpg;0;0;0;2.380236;83.91429;80.35823;359.7029;339.0985;0.4488919
